name,rating,rank,season_week,ranking_id,season,week
Oklahoma,15.84089772235578,16,1983.008,23,1983,8.000000000038199
Oklahoma State,10.67826105134656,28,1983.008,23,1983,8.000000000038199
Ole Miss,-4.3784756362912685,71,1983.008,23,1983,8.000000000038199
Oregon,-0.9236449286885202,57,1983.008,23,1983,8.000000000038199
Oregon State,-19.27772438368925,106,1983.008,23,1983,8.000000000038199
Pacific,-16.126535664346328,102,1983.008,23,1983,8.000000000038199
Penn State,11.63325158013683,27,1983.008,23,1983,8.000000000038199
Pittsburgh,18.65281601829107,6,1983.008,23,1983,8.000000000038199
Purdue,-4.257241182898688,70,1983.008,23,1983,8.000000000038199
Rice,-19.63836844095072,108,1983.008,23,1983,8.000000000038199
Richmond,-26.40776960721808,112,1983.008,23,1983,8.000000000038199
Rutgers,-11.570353659868186,93,1983.008,23,1983,8.000000000038199
SMU,11.807970861651292,26,1983.008,23,1983,8.000000000038199
San Diego State,1.9414348249707287,49,1983.008,23,1983,8.000000000038199
San José State,3.6128732400478976,41,1983.008,23,1983,8.000000000038199
South Carolina,1.4579102616622142,52,1983.008,23,1983,8.000000000038199
Southern Illinois,-14.065066951321644,97,1983.008,23,1983,8.000000000038199
Southern Miss,14.05703022141395,18,1983.008,23,1983,8.000000000038199
Stanford,-0.598910007140808,56,1983.008,23,1983,8.000000000038199
Syracuse,-5.60484816664837,77,1983.008,23,1983,8.000000000038199
TCU,-5.529791779045388,76,1983.008,23,1983,8.000000000038199
Temple,-1.2055345511703628,58,1983.008,23,1983,8.000000000038199
Tennessee,12.78085500678105,24,1983.008,23,1983,8.000000000038199
Texas,23.1251090417278,2,1983.008,23,1983,8.000000000038199
Texas A&M,-3.450751013453284,64,1983.008,23,1983,8.000000000038199
Texas Tech,-6.233518902737176,80,1983.008,23,1983,8.000000000038199
Toledo,-1.371216998373244,59,1983.008,23,1983,8.000000000038199
Tulane,-1.5710761002147358,60,1983.008,23,1983,8.000000000038199
Tulsa,5.940793725638123,38,1983.008,23,1983,8.000000000038199
UCLA,13.447324569271665,22,1983.008,23,1983,8.000000000038199
UNLV,-5.721804431189892,78,1983.008,23,1983,8.000000000038199
USC,7.089154951634434,34,1983.008,23,1983,8.000000000038199
UTEP,-14.918824939420809,99,1983.008,23,1983,8.000000000038199
Utah,4.3169215758088,40,1983.008,23,1983,8.000000000038199
Utah State,-4.498700245929158,73,1983.008,23,1983,8.000000000038199
Vanderbilt,5.857825772280758,39,1983.008,23,1983,8.000000000038199
Virginia,-2.0163918091040625,62,1983.008,23,1983,8.000000000038199
Virginia Tech,2.992382647293157,43,1983.008,23,1983,8.000000000038199
Wake Forest,-4.167811083584666,69,1983.008,23,1983,8.000000000038199
Washington,7.512744111242193,32,1983.008,23,1983,8.000000000038199
Washington State,-3.76529945671707,66,1983.008,23,1983,8.000000000038199
West Texas A&M,-19.18084173356118,105,1983.008,23,1983,8.000000000038199
West Virginia,16.156620542902026,15,1983.008,23,1983,8.000000000038199
Western Michigan,-12.367436718610673,94,1983.008,23,1983,8.000000000038199
Wichita State,-11.318925980782458,92,1983.008,23,1983,8.000000000038199
William & Mary,-13.213570565707446,96,1983.008,23,1983,8.000000000038199
Wisconsin,9.659503133446684,30,1983.008,23,1983,8.000000000038199
Wyoming,-6.102871598347498,79,1983.008,23,1983,8.000000000038199
Air Force,3.280137724286094,44,1983.009,24,1983,9.000000000014552
Alabama,16.48580021308921,13,1983.009,24,1983,9.000000000014552
Arizona,11.501257043883262,26,1983.009,24,1983,9.000000000014552
Arizona State,10.793381995662276,30,1983.009,24,1983,9.000000000014552
Arkansas,7.108066560340792,35,1983.009,24,1983,9.000000000014552
Army,-19.171577432239268,106,1983.009,24,1983,9.000000000014552
Auburn,20.0392537370534,4,1983.009,24,1983,9.000000000014552
BYU,21.81738558002899,3,1983.009,24,1983,9.000000000014552
Ball State,-14.56722943706754,100,1983.009,24,1983,9.000000000014552
Baylor,3.6367871973215866,42,1983.009,24,1983,9.000000000014552
Boston College,6.304332929372911,37,1983.009,24,1983,9.000000000014552
Bowling Green,-4.964494847595571,74,1983.009,24,1983,9.000000000014552
Cal State Fullerton,-2.4393428928144925,62,1983.009,24,1983,9.000000000014552
California,3.412352619878693,43,1983.009,24,1983,9.000000000014552
Central Michigan,-9.874963231293371,88,1983.009,24,1983,9.000000000014552
Cincinnati,3.27120061493838,45,1983.009,24,1983,9.000000000014552
Clemson,10.823038464991154,28,1983.009,24,1983,9.000000000014552
Colorado,-9.443277175860525,86,1983.009,24,1983,9.000000000014552
Colorado State,-9.887896912184472,89,1983.009,24,1983,9.000000000014552
Drake,-28.20070187437394,112,1983.009,24,1983,9.000000000014552
Duke,-6.893591650938717,78,1983.009,24,1983,9.000000000014552
East Carolina,7.979647176040712,34,1983.009,24,1983,9.000000000014552
Eastern Michigan,-23.62753000899612,111,1983.009,24,1983,9.000000000014552
Florida,15.80033886046044,15,1983.009,24,1983,9.000000000014552
Florida State,18.97177780573266,6,1983.009,24,1983,9.000000000014552
Fresno State,-3.4432643249567008,66,1983.009,24,1983,9.000000000014552
Georgia,18.537203572602323,7,1983.009,24,1983,9.000000000014552
Georgia Tech,-0.8443747041932852,57,1983.009,24,1983,9.000000000014552
Hawai'i,7.054587866595297,36,1983.009,24,1983,9.000000000014552
Houston,-9.104589409910709,84,1983.009,24,1983,9.000000000014552
Illinois,17.479251689217065,9,1983.009,24,1983,9.000000000014552
Illinois State,-14.026369238444772,97,1983.009,24,1983,9.000000000014552
Indiana,-7.730790754152279,83,1983.009,24,1983,9.000000000014552
Indiana State,-11.092950280462889,93,1983.009,24,1983,9.000000000014552
Iowa,13.46469421631922,21,1983.009,24,1983,9.000000000014552
Iowa State,-9.458950275075914,87,1983.009,24,1983,9.000000000014552
Kansas,0.2547938203188469,54,1983.009,24,1983,9.000000000014552
Kansas State,-7.2346852609759456,81,1983.009,24,1983,9.000000000014552
Kent State,-22.980016139421195,110,1983.009,24,1983,9.000000000014552
Kentucky,0.8574758519942884,52,1983.009,24,1983,9.000000000014552
LSU,10.818499872782262,29,1983.009,24,1983,9.000000000014552
Long Beach State,-0.8749904554420249,58,1983.009,24,1983,9.000000000014552
Louisiana,-5.791556280670177,76,1983.009,24,1983,9.000000000014552
Louisville,-10.39214071872156,91,1983.009,24,1983,9.000000000014552
Maryland,14.057566055753233,19,1983.009,24,1983,9.000000000014552
Memphis,-3.753902849331194,70,1983.009,24,1983,9.000000000014552
Miami,19.902256738031483,5,1983.009,24,1983,9.000000000014552
Miami (OH),-7.124198785027739,80,1983.009,24,1983,9.000000000014552
Michigan,17.546779499804188,8,1983.009,24,1983,9.000000000014552
Michigan State,-2.594524619892164,63,1983.009,24,1983,9.000000000014552
Minnesota,-18.535336353709425,105,1983.009,24,1983,9.000000000014552
Mississippi State,2.0653375598071424,48,1983.009,24,1983,9.000000000014552
Missouri,12.015920418391062,24,1983.009,24,1983,9.000000000014552
NC State,-3.8086733972568014,71,1983.009,24,1983,9.000000000014552
Navy,-7.290679369969942,82,1983.009,24,1983,9.000000000014552
Nebraska,30.81781501950808,1,1983.009,24,1983,9.000000000014552
New Mexico,2.125055380946282,47,1983.009,24,1983,9.000000000014552
New Mexico State,-11.747832711626394,94,1983.009,24,1983,9.000000000014552
North Carolina,16.18912211434929,14,1983.009,24,1983,9.000000000014552
North Texas,-12.923813018572126,96,1983.009,24,1983,9.000000000014552
Northern Illinois,-1.3535565760358672,60,1983.009,24,1983,9.000000000014552
Northwestern,-17.73207213575616,104,1983.009,24,1983,9.000000000014552
Notre Dame,14.599324991972145,17,1983.009,24,1983,9.000000000014552
Ohio,-21.24501049329997,108,1983.009,24,1983,9.000000000014552
Ohio State,16.88605393934175,12,1983.009,24,1983,9.000000000014552
Oklahoma,17.058394383000227,10,1983.009,24,1983,9.000000000014552
Oklahoma State,13.1826643039779,22,1983.009,24,1983,9.000000000014552
Ole Miss,-3.606313680902765,68,1983.009,24,1983,9.000000000014552
Oregon,-3.658186299194731,69,1983.009,24,1983,9.000000000014552
Oregon State,-19.206076739576645,107,1983.009,24,1983,9.000000000014552
Pacific,-17.2669909278155,103,1983.009,24,1983,9.000000000014552
Penn State,13.528328764825469,20,1983.009,24,1983,9.000000000014552
Pittsburgh,16.907114725650192,11,1983.009,24,1983,9.000000000014552
Purdue,-3.523253026789892,67,1983.009,24,1983,9.000000000014552
Rice,-21.50152561453787,109,1983.009,24,1983,9.000000000014552
Richmond,-28.234702253209445,113,1983.009,24,1983,9.000000000014552
Rutgers,-10.837200176605627,92,1983.009,24,1983,9.000000000014552
SMU,11.64906125250618,25,1983.009,24,1983,9.000000000014552
San Diego State,0.1956795232389101,55,1983.009,24,1983,9.000000000014552
San José State,4.783439483904839,39,1983.009,24,1983,9.000000000014552
South Carolina,1.080340316482708,50,1983.009,24,1983,9.000000000014552
Southern Illinois,-5.619878503484703,75,1983.009,24,1983,9.000000000014552
Southern Miss,10.035354659222014,33,1983.009,24,1983,9.000000000014552
Stanford,1.5669790399662782,49,1983.009,24,1983,9.000000000014552
Syracuse,-4.914640530389869,73,1983.009,24,1983,9.000000000014552
TCU,-9.20170790276305,85,1983.009,24,1983,9.000000000014552
Temple,-0.9203877598952468,59,1983.009,24,1983,9.000000000014552
Tennessee,14.892362237348236,16,1983.009,24,1983,9.000000000014552
Texas,22.256294533693016,2,1983.009,24,1983,9.000000000014552
Texas A&M,-2.934458477505098,64,1983.009,24,1983,9.000000000014552
Texas Tech,-10.141777329536518,90,1983.009,24,1983,9.000000000014552
Toledo,0.1197877382058028,56,1983.009,24,1983,9.000000000014552
Tulane,0.9806339635512316,51,1983.009,24,1983,9.000000000014552
Tulsa,10.3428073613873,32,1983.009,24,1983,9.000000000014552
UCLA,12.97833549999981,23,1983.009,24,1983,9.000000000014552
UNLV,-3.295625522540922,65,1983.009,24,1983,9.000000000014552
USC,4.8598776076095564,38,1983.009,24,1983,9.000000000014552
UTEP,-16.917582058590096,102,1983.009,24,1983,9.000000000014552
Utah,3.81208008705194,41,1983.009,24,1983,9.000000000014552
Utah State,-6.7073798210713615,77,1983.009,24,1983,9.000000000014552
Vanderbilt,4.2353476095919405,40,1983.009,24,1983,9.000000000014552
Virginia,-2.424505737023061,61,1983.009,24,1983,9.000000000014552
Virginia Tech,2.2498670941444594,46,1983.009,24,1983,9.000000000014552
Wake Forest,-4.490873134152497,72,1983.009,24,1983,9.000000000014552
Washington,10.698312682725271,31,1983.009,24,1983,9.000000000014552
Washington State,0.4608031901578826,53,1983.009,24,1983,9.000000000014552
West Texas A&M,-14.256272144118046,99,1983.009,24,1983,9.000000000014552
West Virginia,14.05783506438605,18,1983.009,24,1983,9.000000000014552
Western Michigan,-14.1785861281424,98,1983.009,24,1983,9.000000000014552
Wichita State,-12.57343763812531,95,1983.009,24,1983,9.000000000014552
William & Mary,-15.471770468660086,101,1983.009,24,1983,9.000000000014552
Wisconsin,11.196731313023047,27,1983.009,24,1983,9.000000000014552
Wyoming,-6.986914075564839,79,1983.009,24,1983,9.000000000014552
Air Force,2.4154163614338606,45,1983.01,25,1983,9.999999999990905
Alabama,15.972762403284046,12,1983.01,25,1983,9.999999999990905
Arizona,11.120536781932511,27,1983.01,25,1983,9.999999999990905
Arizona State,11.65697776972133,24,1983.01,25,1983,9.999999999990905
Arkansas,6.110058561236357,36,1983.01,25,1983,9.999999999990905
Army,-18.039819999869152,104,1983.01,25,1983,9.999999999990905
Auburn,19.760479080052303,3,1983.01,25,1983,9.999999999990905
BYU,18.164575807908708,6,1983.01,25,1983,9.999999999990905
Ball State,-13.224626365086554,96,1983.01,25,1983,9.999999999990905
Baylor,3.284019880584277,41,1983.01,25,1983,9.999999999990905
Boston College,9.39353114824824,30,1983.01,25,1983,9.999999999990905
Bowling Green,-5.711270614515925,76,1983.01,25,1983,9.999999999990905
Cal State Fullerton,-1.1355726697749626,60,1983.01,25,1983,9.999999999990905
California,2.308413893121065,46,1983.01,25,1983,9.999999999990905
Central Michigan,-8.329428032273041,84,1983.01,25,1983,9.999999999990905
Cincinnati,2.8079634212796343,43,1983.01,25,1983,9.999999999990905
Clemson,9.072266171385827,32,1983.01,25,1983,9.999999999990905
Colorado,-10.308529910893444,90,1983.01,25,1983,9.999999999990905
Colorado State,-10.32882109118325,91,1983.01,25,1983,9.999999999990905
Drake,-23.13427125231588,111,1983.01,25,1983,9.999999999990905
Duke,-6.3430435550754405,77,1983.01,25,1983,9.999999999990905
East Carolina,8.104846529560461,35,1983.01,25,1983,9.999999999990905
Eastern Michigan,-23.38355559433296,112,1983.01,25,1983,9.999999999990905
Florida,15.706567439040915,13,1983.01,25,1983,9.999999999990905
Florida State,18.11110238343472,7,1983.01,25,1983,9.999999999990905
Fresno State,-2.791345946571827,69,1983.01,25,1983,9.999999999990905
Georgia,17.170634420872506,10,1983.01,25,1983,9.999999999990905
Georgia Tech,-2.839683975376901,71,1983.01,25,1983,9.999999999990905
Hawai'i,3.255250515168658,42,1983.01,25,1983,9.999999999990905
Houston,-8.433202927992737,85,1983.01,25,1983,9.999999999990905
Illinois,18.36945065465651,5,1983.01,25,1983,9.999999999990905
Illinois State,-11.990956229449951,95,1983.01,25,1983,9.999999999990905
Indiana,-10.8517510446629,92,1983.01,25,1983,9.999999999990905
Indiana State,-7.871383465478393,81,1983.01,25,1983,9.999999999990905
Iowa,15.451151168139011,15,1983.01,25,1983,9.999999999990905
Iowa State,-10.99803713873535,94,1983.01,25,1983,9.999999999990905
Kansas,-0.5327513435273019,57,1983.01,25,1983,9.999999999990905
Kansas State,-7.248658424842366,79,1983.01,25,1983,9.999999999990905
Kent State,-18.962269476694647,106,1983.01,25,1983,9.999999999990905
Kentucky,0.9856045602277704,52,1983.01,25,1983,9.999999999990905
LSU,8.356479510326226,34,1983.01,25,1983,9.999999999990905
Long Beach State,-0.7464288124682669,58,1983.01,25,1983,9.999999999990905
Louisiana,-7.835000105643573,80,1983.01,25,1983,9.999999999990905
Louisville,-10.134727434764336,89,1983.01,25,1983,9.999999999990905
Maryland,13.956206922083297,18,1983.01,25,1983,9.999999999990905
Memphis,0.542399396437796,54,1983.01,25,1983,9.999999999990905
Miami,21.035239956056014,2,1983.01,25,1983,9.999999999990905
Miami (OH),-8.24341945894124,83,1983.01,25,1983,9.999999999990905
Michigan,16.56735115579209,11,1983.01,25,1983,9.999999999990905
Michigan State,-2.703326726306861,68,1983.01,25,1983,9.999999999990905
Minnesota,-20.11383173349149,108,1983.01,25,1983,9.999999999990905
Mississippi State,2.054133692539425,47,1983.01,25,1983,9.999999999990905
Missouri,12.73213479734866,21,1983.01,25,1983,9.999999999990905
NC State,-4.9223738232014025,75,1983.01,25,1983,9.999999999990905
Navy,-6.641676273076775,78,1983.01,25,1983,9.999999999990905
Nebraska,29.48104660857732,1,1983.01,25,1983,9.999999999990905
New Mexico,-1.1265661659685833,59,1983.01,25,1983,9.999999999990905
New Mexico State,-14.926900736617574,99,1983.01,25,1983,9.999999999990905
North Carolina,15.66638621023931,14,1983.01,25,1983,9.999999999990905
North Texas,-14.650570351694942,98,1983.01,25,1983,9.999999999990905
Northern Illinois,1.0722295049875044,50,1983.01,25,1983,9.999999999990905
Northwestern,-19.732258816342288,107,1983.01,25,1983,9.999999999990905
Notre Dame,14.124233125258762,17,1983.01,25,1983,9.999999999990905
Ohio,-20.458433868031342,109,1983.01,25,1983,9.999999999990905
Ohio State,17.69680346219976,8,1983.01,25,1983,9.999999999990905
Oklahoma,17.373635637129983,9,1983.01,25,1983,9.999999999990905
Oklahoma State,13.730179314605447,20,1983.01,25,1983,9.999999999990905
Ole Miss,-2.952548544650736,72,1983.01,25,1983,9.999999999990905
Oregon,-4.391578507720932,74,1983.01,25,1983,9.999999999990905
Oregon State,-15.19975075032076,101,1983.01,25,1983,9.999999999990905
Pacific,-16.316575004224887,103,1983.01,25,1983,9.999999999990905
Penn State,12.448454859742096,23,1983.01,25,1983,9.999999999990905
Pittsburgh,14.56917026384309,16,1983.01,25,1983,9.999999999990905
Purdue,-2.01707359647747,64,1983.01,25,1983,9.999999999990905
Rice,-22.84459417342978,110,1983.01,25,1983,9.999999999990905
Richmond,-27.89791634041517,113,1983.01,25,1983,9.999999999990905
Rutgers,-8.81995610152433,86,1983.01,25,1983,9.999999999990905
SMU,9.376259662142534,31,1983.01,25,1983,9.999999999990905
San Diego State,-2.8244940878705407,70,1983.01,25,1983,9.999999999990905
San José State,5.132758024695294,38,1983.01,25,1983,9.999999999990905
South Carolina,1.1114923963760523,49,1983.01,25,1983,9.999999999990905
Southern Illinois,4.1052425581119945,40,1983.01,25,1983,9.999999999990905
Southern Miss,11.337188929582886,26,1983.01,25,1983,9.999999999990905
Stanford,-1.955982780413331,62,1983.01,25,1983,9.999999999990905
Syracuse,-1.9689307656133952,63,1983.01,25,1983,9.999999999990905
TCU,-10.933436930439768,93,1983.01,25,1983,9.999999999990905
Temple,-0.3726096925975135,56,1983.01,25,1983,9.999999999990905
Tennessee,12.481366680443228,22,1983.01,25,1983,9.999999999990905
Texas,19.60165208342569,4,1983.01,25,1983,9.999999999990905
Texas A&M,-2.3723752916388774,67,1983.01,25,1983,9.999999999990905
Texas Tech,-9.189788381360165,87,1983.01,25,1983,9.999999999990905
Toledo,-1.900335281780468,61,1983.01,25,1983,9.999999999990905
Tulane,1.0557766369513253,51,1983.01,25,1983,9.999999999990905
Tulsa,8.881929397662871,33,1983.01,25,1983,9.999999999990905
UCLA,11.5087122328899,25,1983.01,25,1983,9.999999999990905
UNLV,-0.110923854231987,55,1983.01,25,1983,9.999999999990905
USC,5.982337852629613,37,1983.01,25,1983,9.999999999990905
UTEP,-15.19576566615175,100,1983.01,25,1983,9.999999999990905
Utah,2.740308306444044,44,1983.01,25,1983,9.999999999990905
Utah State,-2.203929009068226,66,1983.01,25,1983,9.999999999990905
Vanderbilt,0.7617717290002568,53,1983.01,25,1983,9.999999999990905
Virginia,-2.101638504562517,65,1983.01,25,1983,9.999999999990905
Virginia Tech,4.969650739386056,39,1983.01,25,1983,9.999999999990905
