name,wins,losses,ties,record,ranking_id,season_week,season
Navy,0,1,0,0-1,614,2014.001,2014
Nebraska,1,0,0,1-0,614,2014.001,2014
New Mexico,0,1,0,0-1,614,2014.001,2014
North Texas,0,1,0,0-1,614,2014.001,2014
Northwestern,0,1,0,0-1,614,2014.001,2014
Notre Dame,1,0,0,1-0,614,2014.001,2014
Ohio,1,0,0,1-0,614,2014.001,2014
Ohio State,1,0,0,1-0,614,2014.001,2014
Oklahoma,1,0,0,1-0,614,2014.001,2014
Oklahoma State,0,1,0,0-1,614,2014.001,2014
Ole Miss,1,0,0,1-0,614,2014.001,2014
Penn State,1,0,0,1-0,614,2014.001,2014
Purdue,1,0,0,1-0,614,2014.001,2014
Rice,0,1,0,0-1,614,2014.001,2014
Rutgers,1,0,0,1-0,614,2014.001,2014
SMU,0,1,0,0-1,614,2014.001,2014
South Carolina,0,1,0,0-1,614,2014.001,2014
Southern Miss,0,1,0,0-1,614,2014.001,2014
Temple,1,0,0,1-0,614,2014.001,2014
Tennessee,1,0,0,1-0,614,2014.001,2014
Texas,1,0,0,1-0,614,2014.001,2014
Texas A&M,1,0,0,1-0,614,2014.001,2014
Troy,0,1,0,0-1,614,2014.001,2014
Tulane,0,1,0,0-1,614,2014.001,2014
Tulsa,1,0,0,1-0,614,2014.001,2014
UAB,1,0,0,1-0,614,2014.001,2014
UCF,0,1,0,0-1,614,2014.001,2014
UCLA,1,0,0,1-0,614,2014.001,2014
UConn,0,1,0,0-1,614,2014.001,2014
UL Monroe,1,0,0,1-0,614,2014.001,2014
UNLV,0,1,0,0-1,614,2014.001,2014
USC,1,0,0,1-0,614,2014.001,2014
UTEP,1,0,0,1-0,614,2014.001,2014
UTSA,1,0,0,1-0,614,2014.001,2014
Utah State,0,1,0,0-1,614,2014.001,2014
Vanderbilt,0,1,0,0-1,614,2014.001,2014
Virginia,0,1,0,0-1,614,2014.001,2014
Wake Forest,0,1,0,0-1,614,2014.001,2014
Washington,1,0,0,1-0,614,2014.001,2014
Washington State,0,1,0,0-1,614,2014.001,2014
West Virginia,0,1,0,0-1,614,2014.001,2014
Western Kentucky,1,0,0,1-0,614,2014.001,2014
Western Michigan,0,1,0,0-1,614,2014.001,2014
Wisconsin,0,1,0,0-1,614,2014.001,2014
Air Force,0,1,0,0-1,615,2014.002,2014
Akron,0,1,0,0-1,615,2014.002,2014
Alabama,2,0,0,2-0,615,2014.002,2014
App State,0,1,0,0-1,615,2014.002,2014
Arizona,2,0,0,2-0,615,2014.002,2014
Arizona State,1,0,0,1-0,615,2014.002,2014
Arkansas,0,1,0,0-1,615,2014.002,2014
Arkansas State,0,1,0,0-1,615,2014.002,2014
Army,1,0,0,1-0,615,2014.002,2014
Auburn,2,0,0,2-0,615,2014.002,2014
BYU,2,0,0,2-0,615,2014.002,2014
Ball State,0,1,0,0-1,615,2014.002,2014
Baylor,1,0,0,1-0,615,2014.002,2014
Boise State,1,1,0,1-1,615,2014.002,2014
Boston College,1,1,0,1-1,615,2014.002,2014
Bowling Green,0,1,0,0-1,615,2014.002,2014
Buffalo,0,1,0,0-1,615,2014.002,2014
California,1,0,0,1-0,615,2014.002,2014
Central Michigan,1,0,0,1-0,615,2014.002,2014
Clemson,0,1,0,0-1,615,2014.002,2014
Colorado,1,1,0,1-1,615,2014.002,2014
Colorado State,1,1,0,1-1,615,2014.002,2014
Duke,1,0,0,1-0,615,2014.002,2014
East Carolina,0,1,0,0-1,615,2014.002,2014
Eastern Michigan,0,1,0,0-1,615,2014.002,2014
Florida,1,0,0,1-0,615,2014.002,2014
Florida Atlantic,0,2,0,0-2,615,2014.002,2014
Florida State,1,0,0,1-0,615,2014.002,2014
Fresno State,0,2,0,0-2,615,2014.002,2014
Georgia,1,0,0,1-0,615,2014.002,2014
Georgia Southern,0,1,0,0-1,615,2014.002,2014
Georgia State,0,1,0,0-1,615,2014.002,2014
Georgia Tech,1,0,0,1-0,615,2014.002,2014
Hawai'i,0,2,0,0-2,615,2014.002,2014
Houston,0,1,0,0-1,615,2014.002,2014
Idaho,0,1,0,0-1,615,2014.002,2014
Illinois,1,0,0,1-0,615,2014.002,2014
Iowa,1,0,0,1-0,615,2014.002,2014
Iowa State,0,1,0,0-1,615,2014.002,2014
Kansas State,1,0,0,1-0,615,2014.002,2014
Kent State,0,2,0,0-2,615,2014.002,2014
Kentucky,1,0,0,1-0,615,2014.002,2014
LSU,1,0,0,1-0,615,2014.002,2014
Louisiana,0,1,0,0-1,615,2014.002,2014
Louisiana Tech,1,1,0,1-1,615,2014.002,2014
Louisville,1,0,0,1-0,615,2014.002,2014
Marshall,1,0,0,1-0,615,2014.002,2014
Maryland,1,0,0,1-0,615,2014.002,2014
Massachusetts,0,2,0,0-2,615,2014.002,2014
Memphis,0,1,0,0-1,615,2014.002,2014
Miami,0,1,0,0-1,615,2014.002,2014
Miami (OH),0,1,0,0-1,615,2014.002,2014
Michigan,1,1,0,1-1,615,2014.002,2014
Michigan State,0,1,0,0-1,615,2014.002,2014
Middle Tennessee,0,1,0,0-1,615,2014.002,2014
Minnesota,1,0,0,1-0,615,2014.002,2014
Mississippi State,2,0,0,2-0,615,2014.002,2014
Missouri,1,0,0,1-0,615,2014.002,2014
NC State,2,0,0,2-0,615,2014.002,2014
Navy,1,1,0,1-1,615,2014.002,2014
Nebraska,1,0,0,1-0,615,2014.002,2014
Nevada,1,0,0,1-0,615,2014.002,2014
New Mexico,0,2,0,0-2,615,2014.002,2014
New Mexico State,1,0,0,1-0,615,2014.002,2014
North Carolina,1,0,0,1-0,615,2014.002,2014
North Texas,1,1,0,1-1,615,2014.002,2014
Northern Illinois,1,0,0,1-0,615,2014.002,2014
Northwestern,0,2,0,0-2,615,2014.002,2014
Notre Dame,2,0,0,2-0,615,2014.002,2014
Ohio,1,1,0,1-1,615,2014.002,2014
Ohio State,1,1,0,1-1,615,2014.002,2014
Oklahoma,2,0,0,2-0,615,2014.002,2014
Oklahoma State,0,1,0,0-1,615,2014.002,2014
Old Dominion,0,1,0,0-1,615,2014.002,2014
Ole Miss,2,0,0,2-0,615,2014.002,2014
Oregon,1,0,0,1-0,615,2014.002,2014
Oregon State,1,0,0,1-0,615,2014.002,2014
Penn State,2,0,0,2-0,615,2014.002,2014
Pittsburgh,1,0,0,1-0,615,2014.002,2014
Purdue,1,1,0,1-1,615,2014.002,2014
Rice,0,1,0,0-1,615,2014.002,2014
Rutgers,1,0,0,1-0,615,2014.002,2014
SMU,0,2,0,0-2,615,2014.002,2014
San Diego State,0,1,0,0-1,615,2014.002,2014
San José State,0,1,0,0-1,615,2014.002,2014
South Alabama,1,0,0,1-0,615,2014.002,2014
South Carolina,1,1,0,1-1,615,2014.002,2014
South Florida,0,1,0,0-1,615,2014.002,2014
Southern Miss,0,1,0,0-1,615,2014.002,2014
Stanford,0,1,0,0-1,615,2014.002,2014
Temple,1,1,0,1-1,615,2014.002,2014
Tennessee,2,0,0,2-0,615,2014.002,2014
Texas,1,1,0,1-1,615,2014.002,2014
Texas A&M,1,0,0,1-0,615,2014.002,2014
Texas Tech,1,0,0,1-0,615,2014.002,2014
Toledo,0,1,0,0-1,615,2014.002,2014
Troy,0,2,0,0-2,615,2014.002,2014
Tulane,0,2,0,0-2,615,2014.002,2014
Tulsa,1,1,0,1-1,615,2014.002,2014
UAB,1,1,0,1-1,615,2014.002,2014
UCF,0,1,0,0-1,615,2014.002,2014
UCLA,2,0,0,2-0,615,2014.002,2014
UConn,0,1,0,0-1,615,2014.002,2014
UL Monroe,2,0,0,2-0,615,2014.002,2014
UNLV,0,1,0,0-1,615,2014.002,2014
USC,2,0,0,2-0,615,2014.002,2014
UTEP,1,1,0,1-1,615,2014.002,2014
UTSA,1,1,0,1-1,615,2014.002,2014
Utah,1,0,0,1-0,615,2014.002,2014
Utah State,0,1,0,0-1,615,2014.002,2014
Vanderbilt,0,2,0,0-2,615,2014.002,2014
Virginia,0,1,0,0-1,615,2014.002,2014
Virginia Tech,1,0,0,1-0,615,2014.002,2014
Wake Forest,0,1,0,0-1,615,2014.002,2014
Washington,1,0,0,1-0,615,2014.002,2014
Washington State,0,2,0,0-2,615,2014.002,2014
West Virginia,0,1,0,0-1,615,2014.002,2014
Western Kentucky,1,1,0,1-1,615,2014.002,2014
Western Michigan,0,1,0,0-1,615,2014.002,2014
Wisconsin,0,1,0,0-1,615,2014.002,2014
Wyoming,1,0,0,1-0,615,2014.002,2014
Air Force,1,1,0,1-1,616,2014.003,2014
Akron,0,1,0,0-1,616,2014.003,2014
Alabama,3,0,0,3-0,616,2014.003,2014
App State,0,1,0,0-1,616,2014.003,2014
Arizona,3,0,0,3-0,616,2014.003,2014
Arizona State,2,0,0,2-0,616,2014.003,2014
Arkansas,1,1,0,1-1,616,2014.003,2014
Arkansas State,0,2,0,0-2,616,2014.003,2014
Army,1,1,0,1-1,616,2014.003,2014
Auburn,2,0,0,2-0,616,2014.003,2014
BYU,3,0,0,3-0,616,2014.003,2014
Ball State,0,1,0,0-1,616,2014.003,2014
Baylor,2,0,0,2-0,616,2014.003,2014
Boise State,2,1,0,2-1,616,2014.003,2014
Boston College,2,1,0,2-1,616,2014.003,2014
Bowling Green,1,1,0,1-1,616,2014.003,2014
Buffalo,0,2,0,0-2,616,2014.003,2014
California,1,0,0,1-0,616,2014.003,2014
Central Michigan,1,1,0,1-1,616,2014.003,2014
Cincinnati,1,0,0,1-0,616,2014.003,2014
Clemson,0,1,0,0-1,616,2014.003,2014
Colorado,1,2,0,1-2,616,2014.003,2014
Colorado State,1,1,0,1-1,616,2014.003,2014
Duke,2,0,0,2-0,616,2014.003,2014
East Carolina,1,1,0,1-1,616,2014.003,2014
Eastern Michigan,0,2,0,0-2,616,2014.003,2014
Florida,2,0,0,2-0,616,2014.003,2014
Florida Atlantic,1,2,0,1-2,616,2014.003,2014
Florida International,0,1,0,0-1,616,2014.003,2014
Florida State,1,0,0,1-0,616,2014.003,2014
Fresno State,0,3,0,0-3,616,2014.003,2014
Georgia,1,1,0,1-1,616,2014.003,2014
Georgia Southern,0,2,0,0-2,616,2014.003,2014
Georgia State,0,2,0,0-2,616,2014.003,2014
Georgia Tech,2,0,0,2-0,616,2014.003,2014
Hawai'i,0,2,0,0-2,616,2014.003,2014
Houston,0,2,0,0-2,616,2014.003,2014
Idaho,0,2,0,0-2,616,2014.003,2014
Illinois,1,1,0,1-1,616,2014.003,2014
Indiana,0,1,0,0-1,616,2014.003,2014
Iowa,1,1,0,1-1,616,2014.003,2014
Iowa State,1,1,0,1-1,616,2014.003,2014
Kansas,0,1,0,0-1,616,2014.003,2014
Kansas State,1,0,0,1-0,616,2014.003,2014
Kent State,0,3,0,0-3,616,2014.003,2014
Kentucky,1,1,0,1-1,616,2014.003,2014
LSU,2,0,0,2-0,616,2014.003,2014
Louisiana,0,2,0,0-2,616,2014.003,2014
Louisiana Tech,2,1,0,2-1,616,2014.003,2014
Louisville,1,1,0,1-1,616,2014.003,2014
Marshall,2,0,0,2-0,616,2014.003,2014
Maryland,1,1,0,1-1,616,2014.003,2014
Massachusetts,0,3,0,0-3,616,2014.003,2014
Memphis,0,1,0,0-1,616,2014.003,2014
Miami,1,1,0,1-1,616,2014.003,2014
Miami (OH),0,2,0,0-2,616,2014.003,2014
Michigan,2,1,0,2-1,616,2014.003,2014
Michigan State,0,1,0,0-1,616,2014.003,2014
Middle Tennessee,1,1,0,1-1,616,2014.003,2014
Minnesota,1,1,0,1-1,616,2014.003,2014
Mississippi State,3,0,0,3-0,616,2014.003,2014
Missouri,2,0,0,2-0,616,2014.003,2014
NC State,3,0,0,3-0,616,2014.003,2014
Navy,2,1,0,2-1,616,2014.003,2014
Nebraska,2,0,0,2-0,616,2014.003,2014
Nevada,1,1,0,1-1,616,2014.003,2014
New Mexico,0,2,0,0-2,616,2014.003,2014
New Mexico State,1,1,0,1-1,616,2014.003,2014
North Carolina,1,0,0,1-0,616,2014.003,2014
North Texas,1,2,0,1-2,616,2014.003,2014
Northern Illinois,2,0,0,2-0,616,2014.003,2014
Northwestern,0,2,0,0-2,616,2014.003,2014
Notre Dame,3,0,0,3-0,616,2014.003,2014
Ohio,1,2,0,1-2,616,2014.003,2014
Ohio State,2,1,0,2-1,616,2014.003,2014
Oklahoma,3,0,0,3-0,616,2014.003,2014
Oklahoma State,1,1,0,1-1,616,2014.003,2014
Old Dominion,1,1,0,1-1,616,2014.003,2014
Ole Miss,3,0,0,3-0,616,2014.003,2014
Oregon,2,0,0,2-0,616,2014.003,2014
Oregon State,1,0,0,1-0,616,2014.003,2014
Penn State,3,0,0,3-0,616,2014.003,2014
Pittsburgh,2,0,0,2-0,616,2014.003,2014
Purdue,1,2,0,1-2,616,2014.003,2014
Rice,0,2,0,0-2,616,2014.003,2014
Rutgers,1,1,0,1-1,616,2014.003,2014
SMU,0,2,0,0-2,616,2014.003,2014
San Diego State,0,1,0,0-1,616,2014.003,2014
San José State,0,1,0,0-1,616,2014.003,2014
South Alabama,1,1,0,1-1,616,2014.003,2014
South Carolina,2,1,0,2-1,616,2014.003,2014
South Florida,0,2,0,0-2,616,2014.003,2014
Southern Miss,0,2,0,0-2,616,2014.003,2014
Stanford,1,1,0,1-1,616,2014.003,2014
Syracuse,1,0,0,1-0,616,2014.003,2014
TCU,1,0,0,1-0,616,2014.003,2014
Temple,1,1,0,1-1,616,2014.003,2014
Tennessee,2,1,0,2-1,616,2014.003,2014
Texas,1,2,0,1-2,616,2014.003,2014
Texas A&M,2,0,0,2-0,616,2014.003,2014
Texas State,0,1,0,0-1,616,2014.003,2014
Texas Tech,1,1,0,1-1,616,2014.003,2014
Toledo,0,2,0,0-2,616,2014.003,2014
Troy,0,2,0,0-2,616,2014.003,2014
Tulane,0,2,0,0-2,616,2014.003,2014
Tulsa,1,2,0,1-2,616,2014.003,2014
UAB,1,1,0,1-1,616,2014.003,2014
UCF,0,2,0,0-2,616,2014.003,2014
UCLA,3,0,0,3-0,616,2014.003,2014
UConn,0,2,0,0-2,616,2014.003,2014
UL Monroe,2,1,0,2-1,616,2014.003,2014
UNLV,0,2,0,0-2,616,2014.003,2014
USC,2,1,0,2-1,616,2014.003,2014
UTEP,2,1,0,2-1,616,2014.003,2014
UTSA,1,2,0,1-2,616,2014.003,2014
Utah,1,0,0,1-0,616,2014.003,2014
Utah State,1,1,0,1-1,616,2014.003,2014
Vanderbilt,1,2,0,1-2,616,2014.003,2014
Virginia,1,1,0,1-1,616,2014.003,2014
Virginia Tech,1,1,0,1-1,616,2014.003,2014
Wake Forest,0,2,0,0-2,616,2014.003,2014
Washington,2,0,0,2-0,616,2014.003,2014
Washington State,0,2,0,0-2,616,2014.003,2014
West Virginia,1,1,0,1-1,616,2014.003,2014
Western Kentucky,1,2,0,1-2,616,2014.003,2014
Western Michigan,1,1,0,1-1,616,2014.003,2014
Wisconsin,0,1,0,0-1,616,2014.003,2014
Wyoming,1,1,0,1-1,616,2014.003,2014
Air Force,1,1,0,1-1,617,2014.004,2014
Akron,0,2,0,0-2,617,2014.004,2014
Alabama,4,0,0,4-0,617,2014.004,2014
App State,0,2,0,0-2,617,2014.004,2014
Arizona,4,0,0,4-0,617,2014.004,2014
Arizona State,2,0,0,2-0,617,2014.004,2014
Arkansas,2,1,0,2-1,617,2014.004,2014
Arkansas State,1,2,0,1-2,617,2014.004,2014
Army,1,2,0,1-2,617,2014.004,2014
Auburn,3,0,0,3-0,617,2014.004,2014
BYU,4,0,0,4-0,617,2014.004,2014
Ball State,0,2,0,0-2,617,2014.004,2014
Baylor,2,0,0,2-0,617,2014.004,2014
Boise State,3,1,0,3-1,617,2014.004,2014
Boston College,2,1,0,2-1,617,2014.004,2014
Bowling Green,1,2,0,1-2,617,2014.004,2014
Buffalo,0,2,0,0-2,617,2014.004,2014
California,1,1,0,1-1,617,2014.004,2014
Central Michigan,1,2,0,1-2,617,2014.004,2014
Cincinnati,2,0,0,2-0,617,2014.004,2014
Clemson,0,2,0,0-2,617,2014.004,2014
Colorado,2,2,0,2-2,617,2014.004,2014
Colorado State,1,1,0,1-1,617,2014.004,2014
Duke,3,0,0,3-0,617,2014.004,2014
East Carolina,2,1,0,2-1,617,2014.004,2014
Eastern Michigan,0,3,0,0-3,617,2014.004,2014
Florida,2,1,0,2-1,617,2014.004,2014
Florida Atlantic,1,3,0,1-3,617,2014.004,2014
Florida International,0,2,0,0-2,617,2014.004,2014
Florida State,2,0,0,2-0,617,2014.004,2014
Fresno State,0,3,0,0-3,617,2014.004,2014
Georgia,2,1,0,2-1,617,2014.004,2014
Georgia Southern,1,2,0,1-2,617,2014.004,2014
Georgia State,0,3,0,0-3,617,2014.004,2014
Georgia Tech,3,0,0,3-0,617,2014.004,2014
Hawai'i,0,3,0,0-3,617,2014.004,2014
Houston,1,2,0,1-2,617,2014.004,2014
Idaho,0,3,0,0-3,617,2014.004,2014
Illinois,2,1,0,2-1,617,2014.004,2014
Indiana,1,1,0,1-1,617,2014.004,2014
Iowa,2,1,0,2-1,617,2014.004,2014
Iowa State,1,1,0,1-1,617,2014.004,2014
Kansas,1,1,0,1-1,617,2014.004,2014
Kansas State,1,1,0,1-1,617,2014.004,2014
Kent State,0,3,0,0-3,617,2014.004,2014
Kentucky,1,1,0,1-1,617,2014.004,2014
LSU,2,1,0,2-1,617,2014.004,2014
Louisiana,0,3,0,0-3,617,2014.004,2014
Louisiana Tech,2,1,0,2-1,617,2014.004,2014
Louisville,2,1,0,2-1,617,2014.004,2014
Marshall,3,0,0,3-0,617,2014.004,2014
Maryland,2,1,0,2-1,617,2014.004,2014
Massachusetts,0,4,0,0-4,617,2014.004,2014
Memphis,1,1,0,1-1,617,2014.004,2014
Miami,1,2,0,1-2,617,2014.004,2014
Miami (OH),0,3,0,0-3,617,2014.004,2014
Michigan,2,2,0,2-2,617,2014.004,2014
Michigan State,1,1,0,1-1,617,2014.004,2014
Middle Tennessee,1,2,0,1-2,617,2014.004,2014
Minnesota,2,1,0,2-1,617,2014.004,2014
Mississippi State,4,0,0,4-0,617,2014.004,2014
Missouri,2,1,0,2-1,617,2014.004,2014
NC State,3,0,0,3-0,617,2014.004,2014
Navy,2,2,0,2-2,617,2014.004,2014
Nebraska,3,0,0,3-0,617,2014.004,2014
Nevada,1,1,0,1-1,617,2014.004,2014
New Mexico,1,2,0,1-2,617,2014.004,2014
New Mexico State,1,2,0,1-2,617,2014.004,2014
North Carolina,1,1,0,1-1,617,2014.004,2014
North Texas,1,2,0,1-2,617,2014.004,2014
Northern Illinois,2,1,0,2-1,617,2014.004,2014
Northwestern,0,2,0,0-2,617,2014.004,2014
Notre Dame,3,0,0,3-0,617,2014.004,2014
Ohio,2,2,0,2-2,617,2014.004,2014
Ohio State,2,1,0,2-1,617,2014.004,2014
Oklahoma,4,0,0,4-0,617,2014.004,2014
Oklahoma State,1,1,0,1-1,617,2014.004,2014
Old Dominion,2,1,0,2-1,617,2014.004,2014
Ole Miss,3,0,0,3-0,617,2014.004,2014
Oregon,3,0,0,3-0,617,2014.004,2014
Oregon State,2,0,0,2-0,617,2014.004,2014
Penn State,4,0,0,4-0,617,2014.004,2014
Pittsburgh,2,1,0,2-1,617,2014.004,2014
Purdue,1,2,0,1-2,617,2014.004,2014
Rice,0,3,0,0-3,617,2014.004,2014
Rutgers,2,1,0,2-1,617,2014.004,2014
SMU,0,3,0,0-3,617,2014.004,2014
San Diego State,0,2,0,0-2,617,2014.004,2014
San José State,0,2,0,0-2,617,2014.004,2014
South Alabama,1,2,0,1-2,617,2014.004,2014
South Carolina,3,1,0,3-1,617,2014.004,2014
South Florida,1,2,0,1-2,617,2014.004,2014
Southern Miss,1,2,0,1-2,617,2014.004,2014
Stanford,1,1,0,1-1,617,2014.004,2014
Syracuse,1,1,0,1-1,617,2014.004,2014
TCU,1,0,0,1-0,617,2014.004,2014
Temple,1,1,0,1-1,617,2014.004,2014
Tennessee,2,1,0,2-1,617,2014.004,2014
Texas,1,2,0,1-2,617,2014.004,2014
Texas A&M,3,0,0,3-0,617,2014.004,2014
Texas State,0,2,0,0-2,617,2014.004,2014
Texas Tech,1,1,0,1-1,617,2014.004,2014
Toledo,1,2,0,1-2,617,2014.004,2014
Troy,0,3,0,0-3,617,2014.004,2014
Tulane,0,3,0,0-3,617,2014.004,2014
Tulsa,1,2,0,1-2,617,2014.004,2014
UAB,1,1,0,1-1,617,2014.004,2014
UCF,0,2,0,0-2,617,2014.004,2014
UCLA,3,0,0,3-0,617,2014.004,2014
UConn,0,3,0,0-3,617,2014.004,2014
UL Monroe,2,1,0,2-1,617,2014.004,2014
UNLV,0,3,0,0-3,617,2014.004,2014
USC,2,1,0,2-1,617,2014.004,2014
UTEP,2,1,0,2-1,617,2014.004,2014
UTSA,1,2,0,1-2,617,2014.004,2014
Utah,2,0,0,2-0,617,2014.004,2014
Utah State,1,2,0,1-2,617,2014.004,2014
Vanderbilt,1,3,0,1-3,617,2014.004,2014
Virginia,1,2,0,1-2,617,2014.004,2014
Virginia Tech,1,2,0,1-2,617,2014.004,2014
Wake Forest,1,2,0,1-2,617,2014.004,2014
Washington,3,0,0,3-0,617,2014.004,2014
Washington State,0,3,0,0-3,617,2014.004,2014
West Virginia,1,2,0,1-2,617,2014.004,2014
Western Kentucky,1,2,0,1-2,617,2014.004,2014
Western Michigan,1,1,0,1-1,617,2014.004,2014
Wisconsin,1,1,0,1-1,617,2014.004,2014
Wyoming,2,1,0,2-1,617,2014.004,2014
Air Force,2,1,0,2-1,618,2014.005,2014
Akron,1,2,0,1-2,618,2014.005,2014
Alabama,4,0,0,4-0,618,2014.005,2014
App State,0,3,0,0-3,618,2014.005,2014
Arizona,4,0,0,4-0,618,2014.005,2014
Arizona State,2,1,0,2-1,618,2014.005,2014
Arkansas,2,2,0,2-2,618,2014.005,2014
Arkansas State,1,2,0,1-2,618,2014.005,2014
Army,1,2,0,1-2,618,2014.005,2014
Auburn,4,0,0,4-0,618,2014.005,2014
BYU,4,0,0,4-0,618,2014.005,2014
Ball State,0,2,0,0-2,618,2014.005,2014
Baylor,3,0,0,3-0,618,2014.005,2014
Boise State,3,2,0,3-2,618,2014.005,2014
Boston College,2,2,0,2-2,618,2014.005,2014
Bowling Green,2,2,0,2-2,618,2014.005,2014
Buffalo,1,2,0,1-2,618,2014.005,2014
California,2,1,0,2-1,618,2014.005,2014
Central Michigan,1,3,0,1-3,618,2014.005,2014
Cincinnati,2,1,0,2-1,618,2014.005,2014
Clemson,1,2,0,1-2,618,2014.005,2014
Colorado,2,3,0,2-3,618,2014.005,2014
Colorado State,2,1,0,2-1,618,2014.005,2014
Duke,3,1,0,3-1,618,2014.005,2014
East Carolina,2,1,0,2-1,618,2014.005,2014
Eastern Michigan,0,3,0,0-3,618,2014.005,2014
Florida,2,1,0,2-1,618,2014.005,2014
Florida Atlantic,2,3,0,2-3,618,2014.005,2014
Florida International,1,2,0,1-2,618,2014.005,2014
Florida State,3,0,0,3-0,618,2014.005,2014
Fresno State,1,3,0,1-3,618,2014.005,2014
Georgia,3,1,0,3-1,618,2014.005,2014
Georgia Southern,2,2,0,2-2,618,2014.005,2014
Georgia State,0,3,0,0-3,618,2014.005,2014
Georgia Tech,3,0,0,3-0,618,2014.005,2014
Hawai'i,0,3,0,0-3,618,2014.005,2014
Houston,1,2,0,1-2,618,2014.005,2014
Idaho,0,4,0,0-4,618,2014.005,2014
Illinois,2,2,0,2-2,618,2014.005,2014
Indiana,1,2,0,1-2,618,2014.005,2014
Iowa,3,1,0,3-1,618,2014.005,2014
Iowa State,1,2,0,1-2,618,2014.005,2014
Kansas,1,2,0,1-2,618,2014.005,2014
Kansas State,2,1,0,2-1,618,2014.005,2014
Kent State,0,4,0,0-4,618,2014.005,2014
Kentucky,2,1,0,2-1,618,2014.005,2014
LSU,3,1,0,3-1,618,2014.005,2014
Louisiana,0,3,0,0-3,618,2014.005,2014
Louisiana Tech,2,2,0,2-2,618,2014.005,2014
Louisville,3,1,0,3-1,618,2014.005,2014
Marshall,3,0,0,3-0,618,2014.005,2014
Maryland,3,1,0,3-1,618,2014.005,2014
Massachusetts,0,5,0,0-5,618,2014.005,2014
Memphis,1,2,0,1-2,618,2014.005,2014
Miami,2,2,0,2-2,618,2014.005,2014
Miami (OH),0,4,0,0-4,618,2014.005,2014
Michigan,2,3,0,2-3,618,2014.005,2014
Michigan State,2,1,0,2-1,618,2014.005,2014
Middle Tennessee,2,2,0,2-2,618,2014.005,2014
Minnesota,3,1,0,3-1,618,2014.005,2014
Mississippi State,4,0,0,4-0,618,2014.005,2014
Missouri,3,1,0,3-1,618,2014.005,2014
NC State,3,1,0,3-1,618,2014.005,2014
Navy,2,3,0,2-3,618,2014.005,2014
Nebraska,4,0,0,4-0,618,2014.005,2014
Nevada,2,1,0,2-1,618,2014.005,2014
New Mexico,1,3,0,1-3,618,2014.005,2014
New Mexico State,1,3,0,1-3,618,2014.005,2014
North Carolina,1,2,0,1-2,618,2014.005,2014
North Texas,1,2,0,1-2,618,2014.005,2014
Northern Illinois,2,1,0,2-1,618,2014.005,2014
Northwestern,1,2,0,1-2,618,2014.005,2014
Notre Dame,4,0,0,4-0,618,2014.005,2014
Ohio,2,2,0,2-2,618,2014.005,2014
Ohio State,3,1,0,3-1,618,2014.005,2014
Oklahoma,4,0,0,4-0,618,2014.005,2014
Oklahoma State,2,1,0,2-1,618,2014.005,2014
Old Dominion,2,2,0,2-2,618,2014.005,2014
Ole Miss,4,0,0,4-0,618,2014.005,2014
Oregon,3,0,0,3-0,618,2014.005,2014
Oregon State,2,1,0,2-1,618,2014.005,2014
Penn State,4,1,0,4-1,618,2014.005,2014
Pittsburgh,2,2,0,2-2,618,2014.005,2014
Purdue,1,3,0,1-3,618,2014.005,2014
Rice,1,3,0,1-3,618,2014.005,2014
Rutgers,3,1,0,3-1,618,2014.005,2014
SMU,0,4,0,0-4,618,2014.005,2014
San Diego State,1,2,0,1-2,618,2014.005,2014
San José State,0,3,0,0-3,618,2014.005,2014
South Alabama,2,2,0,2-2,618,2014.005,2014
South Carolina,3,2,0,3-2,618,2014.005,2014
South Florida,1,3,0,1-3,618,2014.005,2014
Southern Miss,1,3,0,1-3,618,2014.005,2014
Stanford,2,1,0,2-1,618,2014.005,2014
Syracuse,1,2,0,1-2,618,2014.005,2014
TCU,2,0,0,2-0,618,2014.005,2014
Temple,2,1,0,2-1,618,2014.005,2014
Tennessee,2,2,0,2-2,618,2014.005,2014
Texas,2,2,0,2-2,618,2014.005,2014
Texas A&M,4,0,0,4-0,618,2014.005,2014
Texas State,1,2,0,1-2,618,2014.005,2014
Texas Tech,1,2,0,1-2,618,2014.005,2014
Toledo,2,2,0,2-2,618,2014.005,2014
Troy,0,4,0,0-4,618,2014.005,2014
Tulane,0,4,0,0-4,618,2014.005,2014
Tulsa,1,3,0,1-3,618,2014.005,2014
UAB,1,2,0,1-2,618,2014.005,2014
UCF,0,2,0,0-2,618,2014.005,2014
UCLA,4,0,0,4-0,618,2014.005,2014
UConn,0,4,0,0-4,618,2014.005,2014
UL Monroe,3,1,0,3-1,618,2014.005,2014
UNLV,0,4,0,0-4,618,2014.005,2014
USC,3,1,0,3-1,618,2014.005,2014
UTEP,2,2,0,2-2,618,2014.005,2014
UTSA,1,3,0,1-3,618,2014.005,2014
Utah,2,1,0,2-1,618,2014.005,2014
Utah State,1,2,0,1-2,618,2014.005,2014
Vanderbilt,1,4,0,1-4,618,2014.005,2014
Virginia,2,2,0,2-2,618,2014.005,2014
Virginia Tech,2,2,0,2-2,618,2014.005,2014
Wake Forest,1,3,0,1-3,618,2014.005,2014
Washington,3,1,0,3-1,618,2014.005,2014
Washington State,1,3,0,1-3,618,2014.005,2014
West Virginia,1,2,0,1-2,618,2014.005,2014
